bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
525328,MN,HF1301,State energy conservation policies provided.,2013-03-06,H,"Committee report, to pass as amended and re-refer to Rules and Legislative Administration",2013-04-19,https://legiscan.com/MN/text/HF1301/id/826187
525608,MN,SF1135,Energy conservation and savings policy goals expansion,2013-03-07,S,General Orders: Stricken and returned to author,2013-05-19,https://legiscan.com/MN/text/SF1135/id/798235
1488239,MN,HF2420,"University of Minnesota grant funding provided to generate climate variable projections through the end of the century, and money appropriated.",2021-03-25,H,"Introduction and first reading, referred to Climate and Energy Finance and Policy",2021-03-25,https://legiscan.com/MN/text/HF2420/id/2347758
142593,MN,SF1012,Environment and natural resources appropriations; legislative-citizen commission on Minnesota resources (LCCMR) funding recommendation duties modifications,2009-02-26,,Governor's action Approval,2009-05-22,https://legiscan.com/MN/text/SF1012/id/452343
865502,MN,SF2963,"Environment and natural resources trust fund appropriation, certain fund money use requirements establishment and University of Minnesota (U of M) reimbursement procedures creation; Legislature-Citizen Commission on Minnesota Resources provisions modifications",2016-03-17,S,"Secretary of State, Filed ",2016-05-31,https://legiscan.com/MN/text/SF2963/id/1410601
1477506,MN,HF2081,State building energy guidelines required to incorporate provisions on addressing climate change resiliency.,2021-03-10,H,"Authors added Pryor; Feist; Hansen, R.; Freiberg; Christensen; Bierman and Lillie",2021-03-15,https://legiscan.com/MN/text/HF2081/id/2329386
1491701,MN,SF2367,Energy guidelines for state buildings to incorporate provisions that address resiliency with respect to climate change requirement,2021-04-06,S,Referred to Energy and Utilities Finance and Policy,2021-04-06,https://legiscan.com/MN/text/SF2367/id/2357115
864248,MN,HF2993,"Environment and natural resources trust fund money appropriated, Legislative-Citizen Commission on Minnesota Resources provisions modified, and trust fund money use requirements added.",2016-03-14,H,HF indefinitely postponed,2016-05-05,https://legiscan.com/MN/text/HF2993/id/1384073
994160,MN,SF2182,Increase Teachers of Color Act; inclusive school climate and curriculum enhancement grants appropriation; teacher shortage task force,2017-03-20,S,Author added Wiger,2017-03-23,https://legiscan.com/MN/text/SF2182/id/1564561
143061,MN,SF1480,Environmental quality board climate adaptation plan submission to governor and legislature,2009-03-12,,Senate: Introduction and first reading,2009-03-12,https://legiscan.com/MN/text/SF1480/id/434683
991503,MN,HF2331,"Increase Teachers of Color Act funding provided, doubling the number of teachers of color and teachers who are American Indian sought, report required, and money appropriated.",2017-03-13,H,Author added Bly.,2017-03-15,https://legiscan.com/MN/text/HF2331/id/1558337
1415486,MN,HF239,"Natural Gas Innovation Act established, and natural gas utilities encouraged to develop innovative resources, reports required, and money appropriated.",2021-01-21,H,"Committee report, to adopt as amended and re-refer to Ways and Means",2021-05-10,https://legiscan.com/MN/text/HF239/id/2393215
1589190,MN,HF3431,"Greenhouse gas emission reduction strategies report funding provided, and money appropriated.",2022-02-14,H,"Author added Xiong, J.",2022-03-24,https://legiscan.com/MN/text/HF3431/id/2515096
1118316,MN,SF4086,Minnesota Carbon Assessment and Rebate Act,2018-05-16,S,Referred to Energy and Utilities Finance and Policy,2018-05-16,https://legiscan.com/MN/text/SF4086/id/1795422
1589617,MN,HF3337,"Energy and climate change needs supplemental budget established; energy conservation, Public Utility Commission proceedings, energy storage, renewable energy, electric vehicles, energy-related economic development, greenhouse gas emissions, and other energy and climate policy provisions added and modified; accounts created; grant programs established; rulemaking authorized; reports required; technical changes made; and money transferred and appropriated.",2022-02-14,H,"Committee report, to adopt as amended and re-refer to Ways and Means",2022-04-21,https://legiscan.com/MN/text/HF3337/id/2573386
1118425,MN,HF4517,"Revenue neutral assessment on emissions provided, rebates provided, account established, rulemaking provided, report required, and money appropriated.",2018-05-16,H,"Introduction and first reading, referred to Job Growth and Energy Affordability Policy and Finance",2018-05-16,https://legiscan.com/MN/text/HF4517/id/1795888
745915,MN,HF1505,State greenhouse gas emission goals modified.,2015-03-05,H,"Introduction and first reading, referred to Job Growth and Energy Affordability Policy and Finance",2015-03-05,https://legiscan.com/MN/text/HF1505/id/1154877
988292,MN,HF2291,State greenhouse gas emissions goals amended.,2017-03-09,H,"Introduction and first reading, referred to Job Growth and Energy Affordability Policy and Finance",2017-03-09,https://legiscan.com/MN/text/HF2291/id/1554007
1342143,MN,HF3477,"Transportation and environment annual report required from transportation commissioner, and money appropriated.",2020-02-18,H,"Introduction and first reading, referred to Transportation Finance and Policy Division",2020-02-18,https://legiscan.com/MN/text/HF3477/id/2139521
1343691,MN,SF3469,Annual report on transportation and the environment from department of transportation (DOT) requirement,2020-02-20,S,Referred to Transportation Finance and Policy,2020-02-20,https://legiscan.com/MN/text/SF3469/id/2141778
1418740,MN,SF347,Commissioner of transportation report on transportation and the environment requirement; appropriation,2021-01-25,S,Authors added McEwen; Johnson Stewart; Carlson; Frentz,2021-02-01,https://legiscan.com/MN/text/SF347/id/2254273
1438011,MN,HF744,"Commissioner of transportation required to prepare annual report on transportation and the environment, and money appropriated.",2021-02-04,H,"Introduction and first reading, referred to Transportation Finance and Policy",2021-02-04,https://legiscan.com/MN/text/HF744/id/2275758
1477996,MN,HF2110,Omnibus energy bill.,2021-03-10,H,"Authors added Acomb, Lippert, Christensen, and Bierman",2021-04-12,https://legiscan.com/MN/text/HF2110/id/2363179
1578227,MN,HF3005,"Climate and health program funding provided, and money appropriated.",2022-02-01,H,"Division action, return to Health Finance and Policy",2022-02-09,https://legiscan.com/MN/text/HF3005/id/2500115
1609437,MN,HF4479,"Climate adaptation and resilience program funding provided, and money appropriated.",2022-03-21,H,"Introduction and first reading, referred to Environment and Natural Resources Finance and Policy",2022-03-21,https://legiscan.com/MN/text/HF4479/id/2553162
1609517,MN,HF4480,"Climate adaptation and resilience program funding provided, and money appropriated.",2022-03-21,H,"Introduction and first reading, referred to Environment and Natural Resources Finance and Policy",2022-03-21,https://legiscan.com/MN/text/HF4480/id/2553221
1446520,MN,SF910,Building code adoption without prior legislative approval prohibition; new or amended building codes adoption moratorium establishment; energy code changes offset by savings requirement,2021-02-11,S,Rule 12.10: report of votes in committee,2021-03-08,https://legiscan.com/MN/text/SF910/id/2325737
1235620,MN,SF2329,Wild Rice Stewardship Council establishment and appropriation,2019-03-11,S,Comm report: Amend previous comm report Jt. rule 2.03 suspended and re-refer to Finance,2019-04-03,https://legiscan.com/MN/text/SF2329/id/1983145
1098107,MN,SF2901,"Resolution calling the United States to ""pull back from the brink"" and prevent nuclear war",2018-03-01,S,Referred to Judiciary and Public Safety Finance and Policy,2018-03-01,https://legiscan.com/MN/text/SF2901/id/1745198
1106381,MN,HF3864,A resolution calling for the United States to pull back from the brink and prevent nuclear war.,2018-03-15,H,"Introduction and first reading, referred to Civil Law and Data Practices Policy",2018-03-15,https://legiscan.com/MN/text/HF3864/id/1761527
1143482,MN,SF84,"Resolution calling for the United States to ""pull back from the brink"" and prevent nuclear war",2019-01-10,S,Author added Rest,2019-01-14,https://legiscan.com/MN/text/SF84/id/1841118
1187269,MN,HF669,Nuclear war; a resolution calling for the United States to pull back from the brink and prevent nuclear war.,2019-02-04,H,"Introduction and first reading, referred to Government Operations",2019-02-04,https://legiscan.com/MN/text/HF669/id/1888214
1352012,MN,HF3906,"Lorax Act established, and money appropriated.",2020-02-27,H,"Committee report, to adopt and re-refer to Environment and Natural Resources Finance Division",2020-03-05,https://legiscan.com/MN/text/HF3906/id/2154096
1357158,MN,SF4134,Lorax Act establishment and appropriation,2020-03-09,S,Referred to Environment and Natural Resources Policy and Legacy Finance,2020-03-09,https://legiscan.com/MN/text/SF4134/id/2164226
1597105,MN,HF3765,"Environment and natural resources trust fund funding provided, extensions provided, and money appropriated.",2022-02-24,H,Bill was repassed as amended by Conference,2022-05-21,https://legiscan.com/MN/text/HF3765/id/2566323
142188,MN,SF607,Environment and natural resources appropriations; legislative-citizen commission on Minnesota resources (LCCMR) membership modification,2009-02-12,,Senate: Introduction and first reading,2009-02-12,https://legiscan.com/MN/text/SF607/id/461361
1343813,MN,SF3349,"Species designation as endangered, threatened, or of special concern factors for consideration modification",2020-02-20,S,Referred to Environment and Natural Resources Policy and Legacy Finance,2020-02-20,https://legiscan.com/MN/text/SF3349/id/2141894
1341970,MN,HF3422,"Factors designating species as endangered, threatened, or of special concern modified.",2020-02-17,H,Author added Kunesh-Podein,2020-02-26,https://legiscan.com/MN/text/HF3422/id/2139107
1470023,MN,HF1734,"Environment enforcement authority modified, rural recycle grant tribal access provided, Landfill Responsibility Act established, closed landfill investment fund use modified, environmental justice considerations provided in state permit determination, item labelling as biodegradable or compostable requirements modified, climate resiliency program provided, duplicate reporting eliminated, and money appropriated.",2021-03-01,H,"Introduction and first reading, referred to Environment and Natural Resources Finance and Policy",2021-03-01,https://legiscan.com/MN/text/HF1734/id/2317814
1472079,MN,SF1682,Landfill Responsibility Act establishment; tribal access to rural recycling grants authorization; closed landfill investment fund use modification; environmental justice considerations in determining state permitting authorization; biodegradable and compostable labeling requirements modification; climate resiliency program establishment; appropriating money,2021-03-04,S,Author added Dziedzic,2021-04-27,https://legiscan.com/MN/text/SF1682/id/2320862
862741,MN,HF2926,"Energy efficient home improvement, electric vehicle, and renewable energy investment refundable credit provided; and money appropriated.",2016-03-10,H,Author added Kahn.,2016-03-16,https://legiscan.com/MN/text/HF2926/id/1364993
1208905,MN,HF1299,"Forest nursery sale provisions modified, forest carbon sequestration goal established, tree planting provided, report required, and money appropriated.",2019-02-18,H,Author added Stephenson,2020-02-11,https://legiscan.com/MN/text/HF1299/id/1915974
1446303,MN,HF934,"Forest nursery sale provisions modified, forest carbon sequestration goal established, tree planting provided, report required, and money appropriated.",2021-02-10,H,Author added Keeler,2021-02-25,https://legiscan.com/MN/text/HF934/id/2286110
1463069,MN,SF1385,Forest nursery sales provisions modifications; forest carbon sequestration goal establishment; tree planting authorization; appropriating money,2021-02-25,S,Comm report: To pass and re-referred to Environment and Natural Resources Finance,2021-03-04,https://legiscan.com/MN/text/SF1385/id/2308687
1608893,MN,HF4398,"State agencies and departments; various provisions modified relating to Department of Health, water supply systems and wastewater treatment facilities, education and loan forgiveness, law enforcement, and drug overdose and substance use; reports required; and money appropriated.",2022-03-17,H,"Introduction and first reading, referred to Health Finance and Policy",2022-03-17,https://legiscan.com/MN/text/HF4398/id/2551448
142388,MN,SF807,Transportation department (DOT) goals modification; motor vehicle miles driven and greenhouse gas emissions reduction goals,2009-02-19,,Senate: General Orders: Stricken and laid on table,2009-05-18,https://legiscan.com/MN/text/SF807/id/455962
1342027,MN,HF3425,"Wastewater infrastructure planning funding provided, and money appropriated.",2020-02-17,H,Authors added Becker-Finn and Morrison,2020-03-04,https://legiscan.com/MN/text/HF3425/id/2139230
1606386,MN,SF4014,Amending certain health provisions for heath care spending; establishing various advisory councils; requiring reports,2022-03-14,S,Referred to Health and Human Services Finance and Policy,2022-03-14,https://legiscan.com/MN/text/SF4014/id/2546346
632653,MN,SF2276,Pollution control agency (PCA) classification of waters rule notices modifications; small business air quality compliance assistance advisory group sunset elimination,2014-03-04,S,Comm report: To pass as amended and re-refer to State and Local Government,2014-03-19,https://legiscan.com/MN/text/SF2276/id/992300
